chapter_name,link,qns,ans
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-1-find-ways-to-make-a-number-using-addition-and-subtraction-4031,Choose the correct answer. 2 = _________,C
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-1-find-ways-to-make-a-number-using-addition-and-subtraction-4032,Choose the correct answer. 9 = _________,D
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-1-find-ways-to-make-a-number-using-addition-and-subtraction-4033,Choose the correct answer. 10 = _________,C
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-1-find-ways-to-make-a-number-using-addition-and-subtraction-4034,Choose the correct answer. 15 = _________,C
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-2-choose-the-appropriate-sign-or-which-sign-makes-the-number-sentence-true-4035,Choose the correct sign. 4 ___ 2 = 2 ,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-2-choose-the-appropriate-sign-or-which-sign-makes-the-number-sentence-true-4036,Choose the correct sign. 6 ___ 2 = 4,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-2-choose-the-appropriate-sign-or-which-sign-makes-the-number-sentence-true-4037,Choose the correct sign. 8 ___ 2 = 10,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-2-choose-the-appropriate-sign-or-which-sign-makes-the-number-sentence-true-4038,Choose the correct sign. 3 ___ 6 = 9,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-2-choose-the-appropriate-sign-or-which-sign-makes-the-number-sentence-true-4039,Choose the correct sign. 5 ___ 4 = 1,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-2-choose-the-appropriate-sign-or-which-sign-makes-the-number-sentence-true-4040,Choose the correct sign. 7 ___ 3 = 10,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-2-choose-the-appropriate-sign-or-which-sign-makes-the-number-sentence-true-4041,Choose the correct sign. 8 ___ 6  = 2,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-2-choose-the-appropriate-sign-or-which-sign-makes-the-number-sentence-true-4042,Choose the correct sign. 9 ___ 5 = 4,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-2-choose-the-appropriate-sign-or-which-sign-makes-the-number-sentence-true-4043,Choose the correct sign. 8 ___ 3 = 5,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-2-choose-the-appropriate-sign-or-which-sign-makes-the-number-sentence-true-4044,Choose the correct sign. 6 ___ 1 = 7,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-3-addition-and-subtraction-facts-up-to-20-4050,5 + 3 - 2 = ________,C
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-3-addition-and-subtraction-facts-up-to-20-4051,10 - 3 + 5  = _________,D
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-3-addition-and-subtraction-facts-up-to-20-4052,6 + 1 + 10 = ________,C
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-3-addition-and-subtraction-facts-up-to-20-4053,14 - 2 + 6 = ________,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-3-addition-and-subtraction-facts-up-to-20-4054,18 + 2 - 5 = _________,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-3-addition-and-subtraction-facts-up-to-20-4055,6 + 6 - 4 = _________,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-3-addition-and-subtraction-facts-up-to-20-4056,15 - 2 + 6 = _________,C
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-3-addition-and-subtraction-facts-up-to-20-4057,15 + 3 - 6 = _________,C
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-3-addition-and-subtraction-facts-up-to-20-4058,18 - 2 + 4 = _________,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-3-addition-and-subtraction-facts-up-to-20-4059,17 - 6 + 3 = _________,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-4-word-problems-involving-addition-and-subtraction-4045,John had a basket which contained 15 eggs. He gave away 4 eggs. How many eggs are there in the basket now? ,11
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-4-word-problems-involving-addition-and-subtraction-4046,"Mary had 12 marbles in a bag. Her friend Jenny, gave her 5 more marbles. How many marbles does Mary have now? ",17
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-4-word-problems-involving-addition-and-subtraction-4047,Mary is arranging some tables. She arranged 7 tables. There are 15 tables altogether. How many more tables must Mary arrange to complete arranging all 15 tables? ,8
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-4-word-problems-involving-addition-and-subtraction-4048,There were a total of 15 apples in a basket. Jerry gave away 5 apples. How many apples are there in the basket in the end?,10
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-4-word-problems-involving-addition-and-subtraction-4049,There were a total of 10 pens in a bag. Jerry gave away 2 pens. How many pens were there in the bag in the end?,8
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-5-adding-or-subtracting-ten-ten-more-or-less-4060,The number that is 10 than more 45 is __________ .,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-5-adding-or-subtracting-ten-ten-more-or-less-4061,The number that is 10 more than 75 is __________ .,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-5-adding-or-subtracting-ten-ten-more-or-less-4062,The number that is 10 more than 23 is __________ .,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-5-adding-or-subtracting-ten-ten-more-or-less-4063,The number that is 10 more than 18 is __________ .,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-5-adding-or-subtracting-ten-ten-more-or-less-4064,The number that is 10 more than 87 is __________ .,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-5-adding-or-subtracting-ten-ten-more-or-less-4065,The number that is 10 less than 16 is __________ .,C
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-5-adding-or-subtracting-ten-ten-more-or-less-4066,The number that is 10 less than 37 is __________ .,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-5-adding-or-subtracting-ten-ten-more-or-less-4067,The number that is 10 less than 65 is __________ .,D
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-5-adding-or-subtracting-ten-ten-more-or-less-4068,The number that is 10 less than 93 is __________ .,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-5-adding-or-subtracting-ten-ten-more-or-less-4069,The number that is 10 less than 81 is __________ .,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-6-addition-and-subtraction-involving-two-digit-numbers-4070,40 − 20 = _________,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-6-addition-and-subtraction-involving-two-digit-numbers-4071,23 − 10 = _________,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-6-addition-and-subtraction-involving-two-digit-numbers-4072,68 − 20 = _________,D
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-6-addition-and-subtraction-involving-two-digit-numbers-4073,89 − 50 = _________,D
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-6-addition-and-subtraction-involving-two-digit-numbers-4074,90 − 40 = _________,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-6-addition-and-subtraction-involving-two-digit-numbers-4075,77 + 20 = _________,C
